class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Down,0.577102721,0.356664866,-0.182458252,0.999406695,0.584348261,0.340925336,-0.207940906,0.999491096,0.586570263,0.341179699,-0.207963198,0.999556363,0.58925879,0.341553181,-0.208016321,0.999649882,0.582321823,0.340308249,-0.16693601,0.999234736,0.582847714,0.340029716,-0.166993186,0.999230802,0.583409131,0.339824051,-0.166988567,0.99944061,0.607937455,0.350266308,-0.263194889,0.999083281,0.600008309,0.345834374,-0.079163209,0.999341905,0.584207356,0.375472099,-0.199565172,0.999146581,0.581208348,0.374072284,-0.145900711,0.998409152,0.631069303,0.440123409,-0.335348159,0.999260545,0.62680155,0.418463111,0.037481721,0.99453938,0.535964549,0.469921112,-0.39828065,0.982423007,0.531557024,0.428719968,0.081933245,0.234624922,0.450456917,0.452102244,-0.393099904,0.97213614,0.450430244,0.432650477,-0.00510303,0.344517946,0.417519897,0.452302158,-0.450892746,0.960887432,0.42310977,0.423776031,-0.014248142,0.349845111,0.416630119,0.444169909,-0.43328023,0.958394468,0.42034021,0.424890876,-0.052974679,0.362733126,0.426687658,0.44307965,-0.388565004,0.933661401,0.428401291,0.42862618,-0.025805071,0.38482973,0.738996923,0.643197238,-0.119628027,0.999781728,0.71706152,0.615229309,0.119726554,0.999121428,0.605036557,0.692991436,-0.179610699,0.966426432,0.606146514,0.658303678,0.257896185,0.360192686,0.66026473,0.865413666,-0.063245818,0.973424196,0.637448728,0.782648921,0.470408767,0.475311488,0.67846626,0.893820345,-0.051648952,0.952271163,0.651076853,0.790894926,0.492212474,0.630581737,0.596465766,0.89147073,-0.097475737,0.960624635,0.591135144,0.808498979,0.507653892,0.664203584
Down,0.577042282,0.356420249,-0.17945756,0.999411821,0.584276915,0.340465695,-0.204608232,0.999496818,0.58652252,0.340606004,-0.204632163,0.999561191,0.589234352,0.34088096,-0.204685092,0.999653399,0.582162559,0.339971334,-0.163501859,0.999243617,0.582669497,0.339692891,-0.16354911,0.999240994,0.583218098,0.339479446,-0.163540527,0.999447107,0.607925534,0.349545121,-0.259732187,0.999092579,0.599777222,0.345276088,-0.07526923,0.999339938,0.584186792,0.375057369,-0.196595594,0.999162614,0.581123948,0.373622894,-0.142781854,0.998422623,0.631968617,0.437245905,-0.333364874,0.999255776,0.626889825,0.417243063,0.042961877,0.994584918,0.537676096,0.468257129,-0.398957193,0.982043207,0.531377733,0.427549273,0.089610703,0.239179298,0.451416492,0.452202797,-0.395634472,0.971855223,0.450730711,0.430735946,0.00168524,0.350664467,0.417850822,0.45228681,-0.453185886,0.960526109,0.423165798,0.422453701,-0.006825879,0.355086535,0.417081267,0.44393304,-0.434540212,0.958031476,0.420608938,0.423553646,-0.04497309,0.368081272,0.427083075,0.442871004,-0.39054507,0.932911575,0.428684622,0.427178234,-0.018871265,0.389876992,0.739488423,0.64079839,-0.119526766,0.999787271,0.717220604,0.613887906,0.11962378,0.999136329,0.606318176,0.68874526,-0.191854373,0.966671407,0.606558025,0.657741666,0.267338961,0.363924623,0.660111427,0.864565551,-0.081861205,0.973868251,0.637753427,0.78297478,0.478547156,0.479311377,0.67827189,0.893634439,-0.071396254,0.952958882,0.651327193,0.790526628,0.500209332,0.632673681,0.596312046,0.890749514,-0.123747066,0.961683214,0.591085851,0.80833286,0.512233377,0.669636548
Down,0.577031136,0.35626325,-0.178715438,0.999394178,0.584277809,0.340094388,-0.203668073,0.999483287,0.586539328,0.340124279,-0.203691408,0.99955076,0.589290261,0.340294063,-0.203739718,0.999644458,0.582106948,0.339741707,-0.162695616,0.999222875,0.582579315,0.339481264,-0.162738055,0.999223888,0.583096921,0.339273572,-0.16273053,0.999432385,0.607987821,0.349033237,-0.258600265,0.999069214,0.599723935,0.34488377,-0.074715637,0.999311745,0.584191918,0.374723881,-0.195835024,0.999146819,0.581080079,0.373232991,-0.142215669,0.998362899,0.633055806,0.436346591,-0.332043827,0.999228776,0.62693584,0.416985393,0.043589674,0.994435489,0.539121211,0.466972291,-0.398022294,0.981287301,0.531673491,0.427788466,0.090280481,0.239640728,0.452274382,0.452272683,-0.397165,0.971295536,0.451038212,0.430651724,0.002112758,0.351853698,0.418340147,0.4522838,-0.45479852,0.959923327,0.423455894,0.422303736,-0.005907233,0.355983049,0.417643398,0.44392696,-0.435758293,0.957421601,0.420725644,0.423370987,-0.044014703,0.368938565,0.427899748,0.442869991,-0.392006338,0.931825578,0.428859234,0.427054971,-0.018391864,0.390418231,0.741214275,0.639529228,-0.11872983,0.99978596,0.717544079,0.613207459,0.118828259,0.999122024,0.607762992,0.687378824,-0.195445031,0.96704036,0.607895434,0.657773137,0.266929328,0.369230449,0.660106778,0.864473641,-0.09686546,0.974383414,0.64013654,0.785519361,0.477171034,0.484500587,0.678279042,0.893685699,-0.087918743,0.953671694,0.65312022,0.792857945,0.499978602,0.635078013,0.596465468,0.890744328,-0.145162567,0.962682307,0.591453433,0.809900701,0.50281173,0.675836027
Down,0.577036023,0.355207831,-0.176789507,0.99940598,0.584278703,0.338698477,-0.20191285,0.999491096,0.586541891,0.338545769,-0.201937884,0.999557793,0.589292228,0.338548392,-0.201987669,0.999649405,0.582119644,0.338352203,-0.160854369,0.999235868,0.582622588,0.337957054,-0.160896495,0.999239087,0.583202481,0.337570876,-0.160887524,0.999443293,0.607986391,0.347172558,-0.257453829,0.999080598,0.59987402,0.343125522,-0.073694557,0.999320924,0.584196985,0.372994035,-0.19412148,0.999170482,0.581106901,0.371650159,-0.140425205,0.998397887,0.633720458,0.4338907,-0.331886709,0.999229133,0.626847208,0.416544616,0.04495658,0.994519353,0.539344609,0.466216832,-0.400808573,0.981189072,0.531541169,0.427899331,0.092598677,0.243997931,0.452964723,0.452349395,-0.402794778,0.971380651,0.451195627,0.430678904,0.002753848,0.354542077,0.418836117,0.452363372,-0.462190449,0.960020006,0.423434794,0.422319472,-0.005947795,0.358144522,0.418176174,0.443933368,-0.443104208,0.957529545,0.420909107,0.423285991,-0.045016713,0.371163845,0.428571075,0.442871571,-0.397909373,0.931873441,0.429057062,0.426908821,-0.01833888,0.392827481,0.742955804,0.639229178,-0.118898153,0.999783993,0.718800545,0.613025427,0.11899434,0.99912405,0.608703852,0.685253382,-0.184726506,0.967299521,0.608652234,0.6569736,0.260748118,0.375405729,0.659902215,0.863177299,-0.08164759,0.974815369,0.641822219,0.788983107,0.469936043,0.488980442,0.678281248,0.893416822,-0.073015459,0.954385579,0.654446006,0.795873106,0.492231369,0.638245046,0.596423388,0.889364481,-0.136075884,0.963452935,0.59222883,0.812772632,0.494221598,0.681406438
Down,0.577486038,0.354395658,-0.178782955,0.999415278,0.584936142,0.338269293,-0.203556731,0.99949795,0.587397337,0.338127911,-0.203581929,0.999563217,0.590254486,0.338169485,-0.203634024,0.999652982,0.582609057,0.337876379,-0.16245304,0.999246955,0.583137631,0.337455422,-0.162500441,0.99925077,0.583771348,0.337045401,-0.162491947,0.999452353,0.608613074,0.346910566,-0.258014143,0.999084711,0.600362301,0.3428455,-0.073711693,0.999328256,0.584666669,0.372023135,-0.195813552,0.999186218,0.581455946,0.370407999,-0.141960174,0.998421013,0.634401917,0.432745934,-0.332805246,0.999219537,0.626812398,0.416223437,0.044257071,0.994575441,0.541214705,0.465438694,-0.405493975,0.981285989,0.531250536,0.427318841,0.090401582,0.252101034,0.454156548,0.452350706,-0.409813344,0.971533775,0.450721502,0.428160578,-0.001130427,0.363049686,0.420595467,0.452287465,-0.469698429,0.960099518,0.423395723,0.421530068,-0.009973548,0.365514487,0.419142008,0.443801969,-0.449864924,0.95760721,0.420996279,0.422666609,-0.049314089,0.378498018,0.429409415,0.442719579,-0.404777914,0.93186003,0.429179519,0.425915092,-0.022390183,0.400419027,0.743089497,0.638765633,-0.119081035,0.999778867,0.718788743,0.612173855,0.119182266,0.999114573,0.60883081,0.684058845,-0.183186561,0.967060924,0.608472705,0.656731069,0.259600192,0.378336281,0.659755409,0.862477005,-0.079644136,0.974840939,0.64176333,0.788979113,0.469347477,0.489293218,0.678263426,0.893224716,-0.070700474,0.954705358,0.654286623,0.795844376,0.491835505,0.638546765,0.596353948,0.888674974,-0.125001594,0.963677227,0.592235088,0.812641859,0.494220436,0.682890773
Down,0.57796818,0.353927553,-0.172499523,0.999389052,0.585513592,0.337973893,-0.19694075,0.999469876,0.588120222,0.337832123,-0.196968943,0.999538481,0.591056585,0.337881386,-0.197020784,0.999632239,0.583053708,0.337552994,-0.156893373,0.999214292,0.583611727,0.337106049,-0.156949013,0.999221563,0.584303916,0.336666048,-0.156952456,0.999431908,0.609326243,0.346488595,-0.251354784,0.999013662,0.601102412,0.342413932,-0.071310237,0.999302089,0.585222125,0.371644914,-0.189649194,0.999153674,0.581881881,0.36995995,-0.137068361,0.998353601,0.636611998,0.430534184,-0.324237108,0.99917835,0.626830399,0.416194111,0.045331538,0.994522691,0.543537021,0.463206023,-0.397277832,0.981066048,0.531376541,0.425830185,0.091830827,0.258467436,0.456201315,0.452115327,-0.409577787,0.971219122,0.453161061,0.427232951,3.29E-05,0.369137436,0.424210638,0.451332062,-0.467089951,0.959643841,0.423475027,0.421401501,-0.008441672,0.371125251,0.422596216,0.442995757,-0.4477911,0.957099676,0.422202259,0.422169775,-0.047477849,0.384073287,0.432076603,0.44218263,-0.403810203,0.931168258,0.430672467,0.425211012,-0.021047384,0.406564146,0.74464184,0.638586104,-0.118453823,0.99976027,0.720044434,0.612033904,0.118562661,0.999069273,0.608788073,0.682688892,-0.164435297,0.966423571,0.608707547,0.654927015,0.249909043,0.378319502,0.659081101,0.861438215,-0.078122184,0.974599719,0.641430855,0.788862646,0.441161066,0.485747367,0.677874207,0.892938375,-0.069275834,0.95455426,0.653720021,0.795687556,0.460951239,0.635526657,0.595877826,0.887407184,-0.120026387,0.963341117,0.591891825,0.812559962,0.469942182,0.68069464
Down,0.578153729,0.353759408,-0.167104647,0.99938941,0.585709929,0.337858468,-0.191879317,0.999468088,0.5883376,0.337734759,-0.191905245,0.99953723,0.591287851,0.337803066,-0.191951215,0.999630451,0.583274424,0.337391049,-0.151516065,0.999215305,0.583862662,0.336929977,-0.151572198,0.999225318,0.584600449,0.33647579,-0.151579097,0.999434948,0.609567225,0.346386969,-0.247529894,0.998999655,0.601457953,0.342302769,-0.066327333,0.999299228,0.585438132,0.371596992,-0.184842467,0.999158025,0.582115412,0.36989361,-0.131888121,0.998351097,0.637256265,0.430323482,-0.32008633,0.999151766,0.626763761,0.416206241,0.046856761,0.994497776,0.543922305,0.463099629,-0.391733825,0.980791807,0.531323016,0.426053643,0.092458792,0.262709022,0.456459284,0.452031165,-0.406856954,0.970971584,0.453168303,0.42730993,0.001327652,0.371924967,0.424728155,0.451033056,-0.465204865,0.959335804,0.423577458,0.421410859,-0.006950606,0.373304129,0.423048973,0.442812771,-0.446047246,0.956760824,0.422437847,0.422047675,-0.045666281,0.386246681,0.432312816,0.442054957,-0.401942313,0.930659175,0.430884033,0.424971193,-0.019511124,0.409160137,0.744864643,0.63835609,-0.118412279,0.999752462,0.72023046,0.611917377,0.118521228,0.999051332,0.609107137,0.681866527,-0.165976837,0.966599226,0.608700216,0.655011475,0.25095892,0.380694449,0.658453703,0.85920912,-0.087996237,0.975075543,0.641640246,0.788561761,0.444887489,0.48723501,0.677518368,0.891575217,-0.081059031,0.955187201,0.653693378,0.795519948,0.464736849,0.636055827,0.595822752,0.886992276,-0.136204138,0.964077532,0.592054367,0.810966611,0.473367125,0.683288634
Down,0.578246713,0.353744805,-0.169741854,0.99938798,0.585775077,0.337858886,-0.195040956,0.999468267,0.588390708,0.337742865,-0.195062578,0.999536574,0.591326833,0.337815881,-0.195105538,0.999629796,0.583385348,0.337373912,-0.15386115,0.999215126,0.58399111,0.336915165,-0.153917298,0.99922508,0.584749579,0.336467117,-0.153924331,0.999435246,0.609622836,0.346398145,-0.251957953,0.998998761,0.601561069,0.342309177,-0.067236304,0.999292612,0.58548224,0.371611059,-0.187823743,0.999159157,0.582206488,0.369902074,-0.133872688,0.998353302,0.63705194,0.430409968,-0.325928122,0.999152422,0.626900256,0.416102916,0.047271289,0.994535089,0.543613374,0.463058442,-0.395794094,0.980816782,0.531391978,0.425534546,0.092623301,0.26379472,0.456245422,0.452002734,-0.402580887,0.97106427,0.453771502,0.427140146,0.002822688,0.374203771,0.424540281,0.450813323,-0.460681528,0.959397972,0.423688799,0.421033651,-0.005424595,0.374924868,0.422877729,0.442413062,-0.441728443,0.956819177,0.422575295,0.421610266,-0.044189028,0.38788572,0.432183444,0.441685498,-0.397617638,0.930616677,0.431003898,0.424627483,-0.018023141,0.410718799,0.744830012,0.638762057,-0.118734859,0.999757946,0.720201194,0.612030685,0.118836239,0.999071419,0.60905093,0.682166815,-0.171410337,0.966807127,0.608769536,0.654939532,0.258936346,0.381549567,0.658696771,0.859472275,-0.085168608,0.975268841,0.641647816,0.788541198,0.461559474,0.488676608,0.677819967,0.891919076,-0.077677652,0.955505013,0.653700888,0.794335604,0.482426345,0.637958884,0.595859528,0.885862112,-0.128922403,0.964499176,0.591961682,0.810323417,0.492640972,0.685009599
Down,0.578264952,0.353748739,-0.169703543,0.999375284,0.585776687,0.33785814,-0.195039004,0.9994542,0.588386536,0.337748021,-0.195061177,0.999523342,0.591319203,0.337825984,-0.195104778,0.999618649,0.583408237,0.337358862,-0.153866559,0.9991979,0.584024012,0.336893976,-0.153922573,0.999209523,0.584794164,0.336442828,-0.153929353,0.999425292,0.609650731,0.346397728,-0.251951486,0.998964667,0.601641595,0.34231025,-0.067324929,0.999280393,0.585497558,0.371622145,-0.187746614,0.999140859,0.582247615,0.369921058,-0.133840054,0.99832803,0.636897564,0.430555493,-0.325951457,0.999125957,0.627012134,0.416049272,0.047531612,0.994551003,0.542819142,0.463029891,-0.395764291,0.980896354,0.531443834,0.425667673,0.093194902,0.26673606,0.454767525,0.451883286,-0.401612043,0.971370876,0.453125477,0.427231699,0.003519542,0.375701249,0.422073513,0.450765461,-0.460396379,0.959767282,0.423698127,0.421031058,-0.004644006,0.376333028,0.4209041,0.442241222,-0.441087157,0.957199097,0.422222614,0.421617419,-0.04327929,0.389288932,0.430426359,0.441406399,-0.396632016,0.931226194,0.430646271,0.424605817,-0.017188787,0.412580609,0.744771838,0.63904804,-0.11873965,0.999751091,0.720526695,0.612262309,0.11884097,0.999067783,0.609019339,0.683306515,-0.157584995,0.966375232,0.608810246,0.654969275,0.245965749,0.381503016,0.658716679,0.859575093,-0.054244447,0.974773109,0.642447591,0.789751589,0.44422403,0.486591429,0.677902162,0.891940057,-0.044449188,0.955267429,0.655331612,0.795702159,0.464850366,0.637329638,0.596041799,0.885981381,-0.084629886,0.963799179,0.592784584,0.81066525,0.476403385,0.683009267
Down,0.578266144,0.353701174,-0.176003277,0.999377131,0.585776329,0.337805927,-0.20098865,0.999454975,0.588386178,0.337710232,-0.201010793,0.999523282,0.591320634,0.337801784,-0.20105882,0.99961859,0.58340013,0.337300569,-0.160503477,0.999201536,0.584003508,0.336850196,-0.160565615,0.999214828,0.584755361,0.336414486,-0.160574347,0.999430537,0.609695315,0.346407056,-0.255328357,0.998958588,0.601635396,0.34231016,-0.073799387,0.999282181,0.58549726,0.371612221,-0.192957804,0.999140203,0.582235515,0.369902015,-0.13998197,0.998331904,0.636749208,0.431174874,-0.327200472,0.999096751,0.627025723,0.41605109,0.040673174,0.994542599,0.542478204,0.46305874,-0.395794928,0.98078227,0.531368852,0.425769955,0.084456615,0.267931968,0.45370689,0.451858371,-0.399877131,0.971394718,0.452225447,0.427266687,-0.004724401,0.374752998,0.420526683,0.450768679,-0.458460629,0.959829986,0.423413754,0.420988232,-0.014145538,0.375172406,0.420064598,0.442131788,-0.439626783,0.957280457,0.421441495,0.4216052,-0.05347503,0.388125509,0.429507315,0.441279531,-0.395055354,0.931361258,0.429677904,0.424575657,-0.025757667,0.41146484,0.744699359,0.639504671,-0.117952012,0.999749184,0.720523953,0.612441063,0.118057683,0.999070585,0.608796477,0.68335557,-0.160970837,0.96618855,0.608336806,0.655193508,0.246581122,0.381878823,0.659055054,0.860246956,-0.055417709,0.974533439,0.642656744,0.789519966,0.444622189,0.485613585,0.678310692,0.892423213,-0.045040194,0.955066264,0.65531981,0.795665503,0.465208918,0.636645138,0.596151412,0.886652291,-0.086673371,0.963664055,0.592960477,0.809211791,0.47603792,0.682434618
Down,0.578134656,0.354127258,-0.175704688,0.999373972,0.585624337,0.338130504,-0.200621888,0.999450564,0.588183105,0.338095695,-0.200645804,0.999518812,0.591077209,0.338224888,-0.200694486,0.999614894,0.583239079,0.337632388,-0.159982428,0.999197423,0.583811522,0.337231159,-0.16004166,0.999212563,0.584516585,0.336858869,-0.160047814,0.999430239,0.609519124,0.346716285,-0.255125344,0.998942316,0.601410568,0.342692316,-0.073312268,0.999278843,0.58535552,0.372042835,-0.192704573,0.999136984,0.582051992,0.370470911,-0.139501929,0.998334289,0.636281192,0.432205349,-0.326957643,0.999079943,0.627466679,0.415938586,0.041462753,0.99456495,0.541230321,0.463232011,-0.392761737,0.980655134,0.531275749,0.42576021,0.085830614,0.267965943,0.453393131,0.45190376,-0.391674578,0.97134161,0.451326668,0.427314669,-0.003032211,0.373646468,0.419890255,0.450898141,-0.449236929,0.959782779,0.423187494,0.420910567,-0.012457114,0.374312222,0.419653177,0.442164987,-0.431706041,0.95723772,0.421322495,0.42148453,-0.051564358,0.387329757,0.429144293,0.441290706,-0.387348294,0.93138206,0.429441214,0.424504727,-0.024001293,0.410887927,0.744580269,0.639938891,-0.117652677,0.999748647,0.720685601,0.612479091,0.11775285,0.999079406,0.607851505,0.683834493,-0.158305898,0.966236711,0.608198404,0.655204594,0.24645777,0.381746531,0.659186184,0.86158669,-0.055898637,0.974527001,0.642396569,0.789125323,0.443855196,0.484671742,0.678405166,0.893603146,-0.04608193,0.954817116,0.654717326,0.794258058,0.464294851,0.635719657,0.596164107,0.886907041,-0.088583499,0.963636458,0.592931628,0.808813095,0.476152658,0.681780696
Down,0.578001618,0.354050934,-0.185394734,0.999377847,0.585541189,0.338097483,-0.209026009,0.999455452,0.588130474,0.338071734,-0.209048346,0.999522805,0.591057301,0.338212341,-0.209105536,0.999617994,0.582995772,0.337619424,-0.169393688,0.999202073,0.58346194,0.337229699,-0.169450507,0.999218166,0.58403486,0.336863041,-0.169442922,0.99943465,0.609499216,0.346723109,-0.258364052,0.998949289,0.600842834,0.34269616,-0.08046256,0.999280274,0.585282147,0.372036874,-0.200454801,0.999137282,0.581771314,0.370465487,-0.148608848,0.998340368,0.635599613,0.433359504,-0.328620851,0.99906075,0.627276778,0.415887028,0.03524226,0.994491935,0.54026413,0.463452876,-0.393712968,0.980289459,0.530553699,0.42571339,0.07690689,0.266535163,0.452316433,0.451977789,-0.392458141,0.970641673,0.446894467,0.4268637,-0.011620807,0.369179308,0.419158131,0.451068938,-0.450393051,0.95890826,0.421494871,0.420870006,-0.021175317,0.370132238,0.41921258,0.442355514,-0.432498395,0.956352115,0.418687254,0.421511859,-0.060157258,0.383166224,0.427877992,0.441503346,-0.388082355,0.930090845,0.426318407,0.424534857,-0.032478426,0.406710207,0.743572295,0.640323639,-0.117125772,0.999752581,0.720210373,0.612493634,0.117226973,0.999088049,0.607207894,0.683988333,-0.169184983,0.966273487,0.60806489,0.655115247,0.25033626,0.381596446,0.659257352,0.860745788,-0.056028783,0.974288702,0.642833531,0.787727654,0.454315573,0.485269219,0.67857486,0.892256975,-0.047912672,0.95432061,0.654715419,0.79199779,0.475485474,0.634484589,0.596333861,0.886950791,-0.092683032,0.963462532,0.592960477,0.807260871,0.487318754,0.682034492
Down,0.577922404,0.354346216,-0.190635189,0.999378622,0.585499585,0.338255703,-0.215108112,0.999455392,0.58810544,0.338251621,-0.2151324,0.999522388,0.591050088,0.338409781,-0.215192884,0.999617577,0.58288902,0.337774307,-0.175176039,0.999201596,0.583321035,0.337400138,-0.175233394,0.99921751,0.583858371,0.337057412,-0.175230145,0.999434769,0.609496832,0.346959919,-0.265210927,0.99894321,0.600772262,0.342916489,-0.086223669,0.999275208,0.585238814,0.372341156,-0.205823034,0.999135435,0.581642628,0.370808452,-0.153559729,0.998341322,0.635235667,0.43393907,-0.335945398,0.999051988,0.627271116,0.415864468,0.032748468,0.99451071,0.539447069,0.463479728,-0.403464377,0.980306149,0.530507743,0.425753951,0.075957812,0.268113047,0.451858431,0.452012658,-0.401230961,0.970615327,0.447310746,0.426950723,-0.01457185,0.368861407,0.418714851,0.451185495,-0.460571855,0.958821535,0.421397865,0.420884937,-0.024442965,0.369733512,0.418770492,0.442464709,-0.442013413,0.956277788,0.418838412,0.421515107,-0.064367428,0.38285464,0.427650362,0.44155699,-0.396706998,0.929965913,0.426517427,0.424542457,-0.035869174,0.406607717,0.743412912,0.640345573,-0.11720667,0.999750733,0.720193267,0.612367928,0.117309079,0.99908644,0.606921554,0.684485078,-0.160441771,0.96607697,0.608006358,0.655147791,0.252711385,0.382271737,0.659262717,0.860792994,-0.044853948,0.974092662,0.642981529,0.787728488,0.464588583,0.485498995,0.678585231,0.892215729,-0.034522943,0.953938544,0.654835761,0.792269707,0.486647606,0.63372314,0.596336722,0.887196362,-0.077704325,0.963324904,0.593236208,0.807241738,0.4984653,0.682666838
Down,0.577850938,0.355118454,-0.191044033,0.99937731,0.585396767,0.338991553,-0.215643734,0.999454141,0.588001847,0.339048952,-0.215664655,0.999521017,0.590962589,0.339231312,-0.21572192,0.999616444,0.582750618,0.338478655,-0.175995886,0.999198735,0.58315748,0.338123709,-0.17605859,0.99921602,0.583671689,0.337817252,-0.176059678,0.999434352,0.609446883,0.347471803,-0.266859174,0.998931587,0.600656688,0.343616813,-0.089293078,0.999268115,0.585220695,0.373033673,-0.206686065,0.999129951,0.581580222,0.371591479,-0.154790059,0.998327136,0.635194361,0.434347332,-0.335862339,0.999019086,0.627188623,0.415841848,0.026169453,0.994441092,0.539444804,0.463481575,-0.403427929,0.980141103,0.530460894,0.425787449,0.067824498,0.270192534,0.451785177,0.45202747,-0.403627634,0.970396817,0.446277142,0.426851749,-0.021489907,0.36913079,0.418684781,0.451297373,-0.462677091,0.958488524,0.420931101,0.420887113,-0.031753879,0.369753242,0.41873017,0.442593127,-0.444760382,0.955954015,0.418793678,0.421502978,-0.071264707,0.382941693,0.427632391,0.441604167,-0.399444312,0.929511964,0.426532328,0.424549311,-0.042617317,0.406883359,0.743380547,0.640355945,-0.116332158,0.999744415,0.719829559,0.612229168,0.11643932,0.999067903,0.606859803,0.684829831,-0.161549017,0.965789258,0.607352674,0.655518711,0.251486242,0.383659273,0.659220576,0.860838175,-0.048083968,0.973739445,0.642478704,0.786961257,0.45927,0.485218585,0.678591371,0.892110109,-0.038288709,0.953227639,0.653011739,0.791543365,0.480941355,0.632504821,0.596335053,0.88736856,-0.085113674,0.963057518,0.59308064,0.807049036,0.492653787,0.68300128
Down,0.577647984,0.355604976,-0.190915078,0.999381602,0.585132122,0.339372545,-0.215284377,0.999459147,0.587734461,0.339439213,-0.215306789,0.999524832,0.590731025,0.339611948,-0.215363771,0.99962002,0.582388103,0.338894665,-0.175299034,0.999206305,0.582747161,0.338550031,-0.175352007,0.999222696,0.583210647,0.338262916,-0.175351679,0.999439597,0.609396219,0.347665012,-0.266036958,0.998941064,0.600494087,0.343868136,-0.087238796,0.999270916,0.585159481,0.373406947,-0.206395715,0.999139607,0.581416249,0.372009546,-0.154113322,0.998345494,0.635181248,0.43452388,-0.335787535,0.999014974,0.627770305,0.415667921,0.027707398,0.994462073,0.539355636,0.463504285,-0.401811987,0.980246842,0.53047657,0.425730258,0.071695328,0.271994203,0.451326609,0.452035785,-0.398444623,0.970461547,0.446983635,0.427419543,-0.016827762,0.370368689,0.418524206,0.451722622,-0.456383467,0.958467603,0.42096439,0.421593696,-0.026634093,0.370582253,0.41836825,0.443362832,-0.438112259,0.955926597,0.418858826,0.422434241,-0.066735789,0.383811027,0.427508354,0.442115158,-0.393882364,0.929493427,0.426625162,0.425268829,-0.038039397,0.407753527,0.742964625,0.640712559,-0.116334319,0.999746561,0.719832361,0.612276077,0.116438247,0.99907285,0.60686022,0.684911191,-0.162233382,0.965592623,0.607637823,0.655118048,0.253178835,0.383469701,0.659183621,0.860472441,-0.051128339,0.973467767,0.642431021,0.786528766,0.463140637,0.48432374,0.678548396,0.891793132,-0.041093625,0.952786148,0.65284586,0.791462064,0.484925121,0.631717801,0.596304655,0.886719525,-0.086397804,0.962777019,0.593057692,0.806702852,0.497764498,0.682731986
Down,0.577454329,0.35557726,-0.189702496,0.999377489,0.585005999,0.339338273,-0.214275092,0.999456584,0.587629735,0.339402407,-0.214299008,0.999521971,0.590660572,0.339574158,-0.214356929,0.999617994,0.582195342,0.338869542,-0.174082816,0.999202728,0.582528889,0.338530988,-0.174137682,0.999218464,0.582965672,0.338250905,-0.174136952,0.999436021,0.609355569,0.347659796,-0.265630424,0.998935401,0.600214303,0.343868285,-0.085753076,0.999259114,0.585048497,0.373407632,-0.205434769,0.999141157,0.581184745,0.37200585,-0.152848586,0.998343885,0.635154068,0.434438229,-0.336303234,0.999015331,0.62752372,0.415481687,0.02995323,0.994477689,0.540580928,0.463562161,-0.403039038,0.979956508,0.529872537,0.425578535,0.073355667,0.272585124,0.45128876,0.452157974,-0.401128352,0.970091224,0.446817875,0.427581817,-0.014343694,0.370110691,0.418525755,0.452262044,-0.45960322,0.957981586,0.420512021,0.421770215,-0.023906704,0.370391816,0.418339014,0.443942606,-0.441347778,0.955431283,0.418346405,0.422857732,-0.063736431,0.383657992,0.427515924,0.442642838,-0.396551877,0.928713977,0.426243842,0.425620824,-0.0354743,0.407585472,0.742923141,0.640728176,-0.116436027,0.999750018,0.719729245,0.612217247,0.116539679,0.999077141,0.606858432,0.684972405,-0.167226598,0.965205312,0.607729971,0.654478848,0.266632676,0.38098985,0.658994853,0.860373199,-0.053436626,0.973264337,0.642346203,0.78562516,0.483764559,0.482408792,0.67848599,0.891699672,-0.043691635,0.952486455,0.651469946,0.789673924,0.50613898,0.629889488,0.596219122,0.886882007,-0.087543726,0.962807596,0.592966914,0.805330455,0.517903686,0.682368636
